epoch,Friction_Factor_loss,R_loss,loss,val_Friction_Factor_loss,val_R_loss,val_loss
53,1.0992841720581055,0.17894594371318817,1.27823007106781,NA,NA,NA
54,1.1041003465652466,0.17644917964935303,1.2805495262145996,NA,NA,NA
55,1.0996311902999878,0.17396575212478638,1.2735967636108398,NA,NA,NA
56,1.1010034084320068,0.17149485647678375,1.2724982500076294,NA,NA,NA
57,1.1072797775268555,0.16903583705425262,1.2763155698776245,NA,NA,NA
58,1.101819634437561,0.16658814251422882,1.268407940864563,NA,NA,NA
59,1.1002782583236694,0.1641520857810974,1.264430284500122,NA,NA,NA
60,1.103417158126831,0.16172729432582855,1.2651444673538208,NA,NA,NA
61,1.1057490110397339,0.1593133509159088,1.2650624513626099,NA,NA,NA
62,1.102494716644287,0.15691009163856506,1.2594047784805298,NA,NA,NA
63,1.1060171127319336,0.1545173078775406,1.2605345249176025,NA,NA,NA
64,1.1040220260620117,0.1521356701850891,1.2561577558517456,NA,NA,NA
65,1.100484848022461,0.14976465702056885,1.2502495050430298,NA,NA,NA
66,1.1020574569702148,0.1474042385816574,1.2494616508483887,NA,NA,NA
67,1.1037296056747437,0.145054429769516,1.248784065246582,NA,NA,NA
68,1.101398229598999,0.14271529018878937,1.2441134452819824,NA,NA,NA
69,1.1022924184799194,0.1403869241476059,1.2426793575286865,NA,NA,NA
70,1.1038388013839722,0.13806939125061035,1.241908073425293,NA,NA,NA
71,1.1014509201049805,0.13576363027095795,1.23721444606781,NA,NA,NA
72,1.104455590248108,0.13346973061561584,1.237925410270691,NA,NA,NA
73,1.0996644496917725,0.13118787109851837,1.230852484703064,NA,NA,NA
74,1.1031763553619385,0.12891820073127747,1.2320945262908936,NA,NA,NA
75,1.1007475852966309,0.12666049599647522,1.2274081707000732,NA,NA,NA
76,1.1046336889266968,0.12441504746675491,1.229048728942871,NA,NA,NA
77,1.1000617742538452,0.12218213826417923,1.2222437858581543,NA,NA,NA
78,1.1043808460235596,0.11996201425790787,1.224342942237854,NA,NA,NA
79,1.0991086959838867,0.11775579303503036,1.2168644666671753,NA,NA,NA
80,1.1044187545776367,0.11556367576122284,1.219982385635376,NA,NA,NA
81,1.1031485795974731,0.11338594555854797,1.2165346145629883,NA,NA,NA
82,1.1031739711761475,0.11122286319732666,1.2143968343734741,NA,NA,NA
83,1.103858470916748,0.109074667096138,1.2129333019256592,NA,NA,NA
84,1.1064753532409668,0.10694170743227005,1.2134171724319458,NA,NA,NA
85,1.104123830795288,0.10482428967952728,1.2089482545852661,NA,NA,NA
86,1.1032600402832031,0.10272271186113358,1.2059829235076904,NA,NA,NA
87,1.0993216037750244,0.10063724219799042,1.1999586820602417,NA,NA,NA
88,1.0978754758834839,0.09856822341680527,1.196443796157837,NA,NA,NA
89,1.105775237083435,0.09651603549718857,1.2022912502288818,NA,NA,NA
90,1.1021836996078491,0.09448099881410599,1.1966646909713745,NA,NA,NA
91,1.1020666360855103,0.09246349334716797,1.1945300102233887,NA,NA,NA
92,1.1056342124938965,0.09046462178230286,1.1960989236831665,NA,NA,NA
93,1.101646065711975,0.08848461508750916,1.1901308298110962,NA,NA,NA
94,1.1008845567703247,0.08652378618717194,1.187408208847046,NA,NA,NA
95,1.0988953113555908,0.08458243310451508,1.1834778785705566,NA,NA,NA
96,1.1061817407608032,0.08266087621450424,1.1888426542282104,NA,NA,NA
97,1.102290153503418,0.08075948059558868,1.1830496788024902,NA,NA,NA
98,1.1023423671722412,0.07887855917215347,1.1812208890914917,NA,NA,NA
99,1.106447696685791,0.07701843976974487,1.1834660768508911,NA,NA,NA
100,1.1002757549285889,0.07517943531274796,1.1754552125930786,NA,NA,NA
101,1.1022711992263794,0.07336188107728958,1.175633192062378,NA,NA,NA
102,1.1007823944091797,0.07156609743833542,1.1723486185073853,NA,NA,NA
103,1.1024487018585205,0.06979247182607651,1.1722413301467896,NA,NA,NA
104,1.1004174947738647,0.06804132461547852,1.1684588193893433,NA,NA,NA
105,1.1058193445205688,0.0663129985332489,1.1721323728561401,NA,NA,NA
106,1.098496913909912,0.06460782885551453,1.163104772567749,NA,NA,NA
107,1.0993760824203491,0.06292609870433807,1.1623022556304932,NA,NA,NA
108,1.1008622646331787,0.06126818060874939,1.16213059425354,NA,NA,NA
109,1.1064869165420532,0.05963435024023056,1.1661213636398315,NA,NA,NA
110,1.1026273965835571,0.05802491307258606,1.1606522798538208,NA,NA,NA
111,1.0978517532348633,0.05644013732671738,1.1542918682098389,NA,NA,NA
112,1.0978094339370728,0.05488080903887749,1.1526901721954346,NA,NA,NA
113,1.0976085662841797,0.053347114473581314,1.1509557962417603,NA,NA,NA
114,1.0992279052734375,0.05183922499418259,1.1510671377182007,NA,NA,NA
115,1.1037297248840332,0.050357334315776825,1.154086947441101,NA,NA,NA
116,1.1052629947662354,0.04890160262584686,1.154164433479309,NA,NA,NA
117,1.1023527383804321,0.04747217893600464,1.149824857711792,NA,NA,NA
118,1.106324315071106,0.04606923460960388,1.1523936986923218,NA,NA,NA
119,1.1035327911376953,0.04469285532832146,1.1482256650924683,NA,NA,NA
120,1.103582739830017,0.04334317520260811,1.146925926208496,NA,NA,NA
121,1.09791100025177,0.0420202910900116,1.1399314403533936,NA,NA,NA
122,1.1058470010757446,0.04072429984807968,1.146571159362793,NA,NA,NA
123,1.1033194065093994,0.03945523127913475,1.1427744626998901,NA,NA,NA
124,1.1057443618774414,0.03821316733956337,1.143957495689392,NA,NA,NA
125,1.1000550985336304,0.036998119205236435,1.137053370475769,NA,NA,NA
126,1.1078808307647705,0.035810038447380066,1.1436909437179565,NA,NA,NA
127,1.097977638244629,0.03464895114302635,1.1326265335083008,NA,NA,NA
128,1.1038401126861572,0.03351481258869171,1.137354850769043,NA,NA,NA
129,1.1005934476852417,0.03240753337740898,1.1330009698867798,NA,NA,NA
130,1.1003117561340332,0.031327053904533386,1.1316386461257935,NA,NA,NA
131,1.1006969213485718,0.03027329407632351,1.1309702396392822,NA,NA,NA
132,1.1012970209121704,0.029246147722005844,1.1305432319641113,NA,NA,NA
133,1.100656509399414,0.02824551984667778,1.1289020776748657,NA,NA,NA
134,1.1038097143173218,0.027271268889307976,1.131080985069275,NA,NA,NA
135,1.1017292737960815,0.026323214173316956,1.1280524730682373,NA,NA,NA
136,1.1045684814453125,0.025401191785931587,1.1299697160720825,NA,NA,NA
137,1.1013799905776978,0.024505002424120903,1.1258848905563354,NA,NA,NA
138,1.102433681488037,0.023634418845176697,1.126068115234375,NA,NA,NA
139,1.102942943572998,0.022789208218455315,1.125732183456421,NA,NA,NA
140,1.0978235006332397,0.02196911722421646,1.1197925806045532,NA,NA,NA
141,1.101180076599121,0.02117382176220417,1.1223537921905518,NA,NA,NA
142,1.1017367839813232,0.020403031259775162,1.122139811515808,NA,NA,NA
143,1.1058720350265503,0.01965644210577011,1.125528335571289,NA,NA,NA
144,1.1040183305740356,0.01893373392522335,1.1229522228240967,NA,NA,NA
145,1.1011148691177368,0.01823456771671772,1.119349479675293,NA,NA,NA
146,1.1060614585876465,0.017558583989739418,1.1236201524734497,NA,NA,NA
147,1.0994398593902588,0.0169054102152586,1.1163452863693237,NA,NA,NA
148,1.1026476621627808,0.016274666413664818,1.1189223527908325,NA,NA,NA
149,1.1034036874771118,0.015665961429476738,1.1190695762634277,NA,NA,NA
150,1.1044379472732544,0.015078876167535782,1.1195169687271118,NA,NA,NA
151,1.0998469591140747,0.014512994326651096,1.1143598556518555,NA,NA,NA
152,1.1005468368530273,0.013967890292406082,1.114514708518982,NA,NA,NA
153,1.1046901941299438,0.013443117961287498,1.118133306503296,NA,NA,NA
154,1.0992504358291626,0.012938236817717552,1.1121888160705566,NA,NA,NA
155,1.1003836393356323,0.012452786788344383,1.112836480140686,NA,NA,NA
156,1.0994774103164673,0.011986308731138706,1.1114637851715088,NA,NA,NA
157,1.1060307025909424,0.011538345366716385,1.1175692081451416,NA,NA,NA
158,1.1052967309951782,0.011108411476016045,1.1164051294326782,NA,NA,NA
159,1.1016297340393066,0.01069604605436325,1.112325668334961,NA,NA,NA
160,1.098963737487793,0.010300767607986927,1.109264612197876,NA,NA,NA
161,1.0995969772338867,0.00992206484079361,1.1095190048217773,NA,NA,NA
162,1.0984464883804321,0.009559464640915394,1.1080060005187988,NA,NA,NA
163,1.1008633375167847,0.009212491102516651,1.110075831413269,NA,NA,NA
164,1.1009340286254883,0.008880679495632648,1.1098147630691528,NA,NA,NA
165,1.0978076457977295,0.008563547395169735,1.1063711643218994,NA,NA,NA
166,1.1038999557495117,0.008260630071163177,1.112160563468933,NA,NA,NA
167,1.1034982204437256,0.00797145813703537,1.1114697456359863,NA,NA,NA
168,1.0988222360610962,0.007695566862821579,1.1065176725387573,NA,NA,NA
169,1.1015336513519287,0.007432492449879646,1.1089661121368408,NA,NA,NA
170,1.1040525436401367,0.007181786932051182,1.111234188079834,NA,NA,NA
171,1.100589394569397,0.006942993961274624,1.1075323820114136,NA,NA,NA
172,1.1029666662216187,0.006715677212923765,1.109682321548462,NA,NA,NA
173,1.0992482900619507,0.006499396171420813,1.1057478189468384,NA,NA,NA
174,1.100927710533142,0.006293722428381443,1.1072213649749756,NA,NA,NA
175,1.0989831686019897,0.006098234560340643,1.1050814390182495,NA,NA,NA
176,1.1010465621948242,0.005912525113672018,1.1069592237472534,NA,NA,NA
177,1.0989949703216553,0.005736184306442738,1.1047313213348389,NA,NA,NA
178,1.1027145385742188,0.005568819586187601,1.1082834005355835,NA,NA,NA
179,1.1035598516464233,0.005410043057054281,1.108969807624817,NA,NA,NA
180,1.100330114364624,0.00525948079302907,1.105589747428894,NA,NA,NA
181,1.1046580076217651,0.0051167625933885574,1.1097748279571533,NA,NA,NA
182,1.1030688285827637,0.004981531761586666,1.1080503463745117,NA,NA,NA
183,1.1022464036941528,0.004853423684835434,1.1070997714996338,NA,NA,NA
184,1.1035737991333008,0.004732100293040276,1.1083059310913086,NA,NA,NA
185,1.0989210605621338,0.0046172356233000755,1.103538155555725,NA,NA,NA
186,1.1013237237930298,0.004508521873503923,1.1058322191238403,NA,NA,NA
187,1.1020286083221436,0.004405651241540909,1.1064342260360718,NA,NA,NA
188,1.1037696599960327,0.004308332223445177,1.108077883720398,NA,NA,NA
189,1.0988810062408447,0.004216280300170183,1.1030972003936768,NA,NA,NA
190,1.1018562316894531,0.004129218403249979,1.105985403060913,NA,NA,NA
191,1.102089524269104,0.004046891815960407,1.1061363220214844,NA,NA,NA
192,1.0997650623321533,0.003969038370996714,1.1037341356277466,NA,NA,NA
193,1.1011505126953125,0.003895421512424946,1.105046033859253,NA,NA,NA
194,1.1054381132125854,0.0038258065469563007,1.1092638969421387,NA,NA,NA
195,1.1043843030929565,0.003759969025850296,1.1081441640853882,NA,NA,NA
196,1.097614049911499,0.003697694046422839,1.1013118028640747,NA,NA,NA
197,1.1039299964904785,0.0036387790460139513,1.107568621635437,NA,NA,NA
198,1.104905128479004,0.0035830289125442505,1.1084880828857422,NA,NA,NA
199,1.1047415733337402,0.0035302548203617334,1.108271837234497,NA,NA,NA
200,1.1042872667312622,0.0034802784211933613,1.1077675819396973,NA,NA,NA
201,1.104547381401062,0.0034329318441450596,1.1079803705215454,NA,NA,NA
202,1.1007112264633179,0.0033880560658872128,1.1040992736816406,NA,NA,NA
203,1.098799228668213,0.00334549555554986,1.102144718170166,NA,NA,NA
204,1.1052122116088867,0.0033051047939807177,1.1085174083709717,NA,NA,NA
205,1.106282353401184,0.003266747109591961,1.1095491647720337,NA,NA,NA
206,1.1043962240219116,0.0032302909530699253,1.1076266765594482,NA,NA,NA
207,1.1044927835464478,0.0031956136226654053,1.107688307762146,NA,NA,NA
208,1.1043615341186523,0.0031625968404114246,1.107524037361145,NA,NA,NA
209,1.0983266830444336,0.0031311337370425463,1.101457953453064,NA,NA,NA
210,1.100490927696228,0.0031011158134788275,1.1035919189453125,NA,NA,NA
211,1.107791543006897,0.0030724515672773123,1.1108640432357788,NA,NA,NA
212,1.1067848205566406,0.0030450441408902407,1.1098300218582153,NA,NA,NA
213,1.1047216653823853,0.0030188094824552536,1.1077404022216797,NA,NA,NA
214,1.0997918844223022,0.0029936637729406357,1.1027857065200806,NA,NA,NA
215,1.1051243543624878,0.0029695346020162106,1.1080938577651978,NA,NA,NA
216,1.0981392860412598,0.0029463493265211582,1.1010855436325073,NA,NA,NA
217,1.1024423837661743,0.002924038330093026,1.1053664684295654,NA,NA,NA
218,1.0987424850463867,0.002902545500546694,1.1016449928283691,NA,NA,NA
219,1.1005542278289795,0.002881804946810007,1.10343599319458,NA,NA,NA
220,1.1027761697769165,0.0028617701027542353,1.105637788772583,NA,NA,NA
221,1.104523777961731,0.0028423904441297054,1.1073660850524902,NA,NA,NA
222,1.1041418313980103,0.0028236147481948137,1.1069653034210205,NA,NA,NA
223,1.0992671251296997,0.002805400639772415,1.1020724773406982,NA,NA,NA
224,1.1028379201889038,0.0027877085376530886,1.1056257486343384,NA,NA,NA
225,1.1009271144866943,0.0027705004904419184,1.1036977767944336,NA,NA,NA
226,1.1033909320831299,0.0027537408750504255,1.1061447858810425,NA,NA,NA
227,1.1005417108535767,0.002737396629527211,1.1032791137695312,NA,NA,NA
228,1.1059374809265137,0.0027214386500418186,1.1086589097976685,NA,NA,NA
229,1.1068979501724243,0.0027058394625782967,1.1096036434173584,NA,NA,NA
230,1.099805235862732,0.002690570894628763,1.1024959087371826,NA,NA,NA
231,1.1011961698532104,0.0026756126899272203,1.1038718223571777,NA,NA,NA
232,1.102163314819336,0.0026609431952238083,1.104824423789978,NA,NA,NA
233,1.1013103723526,0.0026465400587767363,1.1039570569992065,NA,NA,NA
234,1.1031886339187622,0.002632383955642581,1.1058210134506226,NA,NA,NA
235,1.1000001430511475,0.002618460450321436,1.1026185750961304,NA,NA,NA
236,1.1002333164215088,0.00260475417599082,1.1028379201889038,NA,NA,NA
237,1.1033538579940796,0.002591247670352459,1.1059449911117554,NA,NA,NA
238,1.1023200750350952,0.0025779290590435266,1.1048978567123413,NA,NA,NA
239,1.1058387756347656,0.0025647899601608515,1.1084035634994507,NA,NA,NA
240,1.1061471700668335,0.0025518136098980904,1.1086989641189575,NA,NA,NA
241,1.1076130867004395,0.002538993488997221,1.1101521253585815,NA,NA,NA
242,1.102902889251709,0.0025263195857405663,1.1054292917251587,NA,NA,NA
243,1.104241967201233,0.0025137830525636673,1.1067557334899902,NA,NA,NA
244,1.1019753217697144,0.0025013783015310764,1.1044765710830688,NA,NA,NA
245,1.1018059253692627,0.00248909555375576,1.104295015335083,NA,NA,NA
246,1.1025876998901367,0.002476930385455489,1.1050647497177124,NA,NA,NA
247,1.1006369590759277,0.002464874414727092,1.1031019687652588,NA,NA,NA
248,1.1021687984466553,0.002452925080433488,1.1046217679977417,NA,NA,NA
249,1.1033868789672852,0.0024410774931311607,1.1058279275894165,NA,NA,NA
250,1.1042667627334595,0.0024293246679008007,1.1066961288452148,NA,NA,NA
251,1.099348545074463,0.002417664509266615,1.1017661094665527,NA,NA,NA
252,1.0975713729858398,0.0024060930591076612,1.0999774932861328,NA,NA,NA
253,1.1053367853164673,0.002394607290625572,1.1077314615249634,NA,NA,NA
254,1.0986143350601196,0.0023832041770219803,1.1009974479675293,NA,NA,NA
255,1.1052714586257935,0.0023718790616840124,1.1076433658599854,NA,NA,NA
256,1.1041609048843384,0.002360633807256818,1.1065213680267334,NA,NA,NA
257,1.1041940450668335,0.0023494630586355925,1.1065435409545898,NA,NA,NA
258,1.1014776229858398,0.0023383628576993942,1.103816032409668,NA,NA,NA
259,1.1058707237243652,0.0023273357655853033,1.1081980466842651,NA,NA,NA
260,1.1003848314285278,0.002316377591341734,1.102701187133789,NA,NA,NA
261,1.0996298789978027,0.002305487170815468,1.1019353866577148,NA,NA,NA
262,1.1023796796798706,0.002294661710038781,1.1046743392944336,NA,NA,NA
263,1.1033025979995728,0.0022839021403342485,1.1055864095687866,NA,NA,NA
264,1.0991675853729248,0.0022732065990567207,1.1014407873153687,NA,NA,NA
265,1.1013106107711792,0.0022625725250691175,1.1035733222961426,NA,NA,NA
266,1.1043577194213867,0.0022519994527101517,1.1066097021102905,NA,NA,NA
267,1.1002601385116577,0.0022414876148104668,1.102501630783081,NA,NA,NA
268,1.1004270315170288,0.0022310365457087755,1.1026581525802612,NA,NA,NA
269,1.0985784530639648,0.002220643451437354,1.1007989645004272,NA,NA,NA
270,1.102792501449585,0.0022103069350123405,1.105002760887146,NA,NA,NA
271,1.0986804962158203,0.0022000290919095278,1.1008806228637695,NA,NA,NA
272,1.1028549671173096,0.002189808990806341,1.1050447225570679,NA,NA,NA
273,1.0986158847808838,0.0021796429064124823,1.1007953882217407,NA,NA,NA
274,1.104369878768921,0.0021695338655263186,1.1065394878387451,NA,NA,NA
275,1.1018322706222534,0.0021594776771962643,1.1039916276931763,NA,NA,NA
276,1.099448800086975,0.002149477368220687,1.1015982627868652,NA,NA,NA
277,1.1032958030700684,0.0021395310759544373,1.1054354906082153,NA,NA,NA
278,1.1002858877182007,0.0021296381019055843,1.102415680885315,NA,NA,NA
279,1.1033674478530884,0.002119797747582197,1.1054871082305908,NA,NA,NA
280,1.1036590337753296,0.002110009780153632,1.1057690382003784,NA,NA,NA
281,1.1079199314117432,0.0021002739667892456,1.1100201606750488,NA,NA,NA
282,1.1026647090911865,0.0020905889105051756,1.1047552824020386,NA,NA,NA
283,1.1027514934539795,0.0020809557754546404,1.104832410812378,NA,NA,NA
284,1.1049323081970215,0.002071373863145709,1.1070036888122559,NA,NA,NA
285,1.105994701385498,0.0020618417765945196,1.1080565452575684,NA,NA,NA
286,1.1051008701324463,0.0020523604471236467,1.1071531772613525,NA,NA,NA
287,1.1034321784973145,0.0020429331343621016,1.1054750680923462,NA,NA,NA
288,1.102829933166504,0.0020335568115115166,1.1048634052276611,NA,NA,NA
289,1.1037298440933228,0.0020242342725396156,1.105754017829895,NA,NA,NA
290,1.1009948253631592,0.0020149615593254566,1.1030097007751465,NA,NA,NA
291,1.1048208475112915,0.002005740301683545,1.1068264245986938,NA,NA,NA
292,1.0993486642837524,0.001996569102630019,1.1013450622558594,NA,NA,NA
293,1.1053485870361328,0.001987447263672948,1.1073360443115234,NA,NA,NA
294,1.100243091583252,0.0019783726893365383,1.1022214889526367,NA,NA,NA
295,1.1059558391571045,0.0019693474750965834,1.1079250574111938,NA,NA,NA
296,1.1035226583480835,0.00196036952547729,1.105483055114746,NA,NA,NA
297,1.1012933254241943,0.0019514363957569003,1.1032447814941406,NA,NA,NA
298,1.1006449460983276,0.001942552626132965,1.1025875806808472,NA,NA,NA
299,1.10105562210083,0.0019337140256538987,1.1029891967773438,NA,NA,NA
300,1.100056767463684,0.0019249190809205174,1.1019816398620605,NA,NA,NA
301,1.0996142625808716,0.001916171982884407,1.1015305519104004,NA,NA,NA
302,1.0999444723129272,0.0019074673764407635,1.1018519401550293,NA,NA,NA
303,1.0983120203018188,0.001898808404803276,1.1002109050750732,NA,NA,NA
304,1.1058415174484253,0.0018901932053267956,1.1077316999435425,NA,NA,NA
305,1.105119228363037,0.001881620497442782,1.1070009469985962,NA,NA,NA
306,1.0987287759780884,0.0018730919109657407,1.1006019115447998,NA,NA,NA
307,1.1043601036071777,0.0018646055832505226,1.106224775314331,NA,NA,NA
308,1.1009303331375122,0.0018561598844826221,1.1027865409851074,NA,NA,NA
309,1.1055097579956055,0.0018477595876902342,1.1073576211929321,NA,NA,NA
310,1.1030895709991455,0.001839399803429842,1.104928970336914,NA,NA,NA
311,1.1001667976379395,0.0018310826271772385,1.1019978523254395,NA,NA,NA
312,1.1037123203277588,0.0018228070111945271,1.1055350303649902,NA,NA,NA
313,1.1050734519958496,0.0018145714420825243,1.1068881750106812,NA,NA,NA
314,1.1026394367218018,0.0018063768511638045,1.1044458150863647,NA,NA,NA
315,1.1014230251312256,0.0017982239369302988,1.1032212972640991,NA,NA,NA
316,1.0993740558624268,0.001790112117305398,1.1011643409729004,NA,NA,NA
317,1.1066269874572754,0.001782040111720562,1.1084089279174805,NA,NA,NA
318,1.1045337915420532,0.001774008385837078,1.1063077449798584,NA,NA,NA
319,1.1019896268844604,0.0017660163575783372,1.1037555932998657,NA,NA,NA
320,1.1012296676635742,0.0017580651910975575,1.1029877662658691,NA,NA,NA
321,1.100771427154541,0.0017501519760116935,1.1025214195251465,NA,NA,NA
322,1.0993561744689941,0.0017422785749658942,1.1010982990264893,NA,NA,NA
323,1.1062607765197754,0.0017344460356980562,1.1079951524734497,NA,NA,NA
324,1.1019858121871948,0.0017266508657485247,1.103712558746338,NA,NA,NA
325,1.1008813381195068,0.001718895509839058,1.102600336074829,NA,NA,NA
326,1.108168363571167,0.0017111776396632195,1.109879493713379,NA,NA,NA
327,1.1050657033920288,0.0017034995835274458,1.1067692041397095,NA,NA,NA
328,1.1045026779174805,0.0016958583146333694,1.1061985492706299,NA,NA,NA
329,1.1022666692733765,0.0016882552299648523,1.1039549112319946,NA,NA,NA
330,1.1055339574813843,0.0016806902131065726,1.1072146892547607,NA,NA,NA
331,1.0992021560668945,0.0016731633804738522,1.1008752584457397,NA,NA,NA
332,1.0992463827133179,0.0016656751977279782,1.100912094116211,NA,NA,NA
333,1.0976414680480957,0.0016582220559939742,1.0992995500564575,NA,NA,NA
334,1.100255012512207,0.001650807447731495,1.1019057035446167,NA,NA,NA
335,1.1058241128921509,0.0016434286953881383,1.1074674129486084,NA,NA,NA
336,1.1005390882492065,0.0016360869631171227,1.1021751165390015,NA,NA,NA
337,1.104001760482788,0.0016287813195958734,1.1056305170059204,NA,NA,NA
338,1.1042340993881226,0.001621512696146965,1.1058555841445923,NA,NA,NA
339,1.1062670946121216,0.0016142807435244322,1.1078814268112183,NA,NA,NA
340,1.1031792163848877,0.0016070838319137692,1.1047863960266113,NA,NA,NA
341,1.0984658002853394,0.0015999204479157925,1.1000657081604004,NA,NA,NA
342,1.1028165817260742,0.001592796528711915,1.1044093370437622,NA,NA,NA
343,1.104136347770691,0.0015857052057981491,1.1057219505310059,NA,NA,NA
344,1.102982521057129,0.001578649738803506,1.10456120967865,NA,NA,NA
345,1.100202202796936,0.0015716295456513762,1.1017738580703735,NA,NA,NA
346,1.099621295928955,0.0015646434621885419,1.101185917854309,NA,NA,NA
347,1.1026932001113892,0.0015576935838907957,1.1042509078979492,NA,NA,NA
348,1.0999993085861206,0.0015507767675444484,1.1015501022338867,NA,NA,NA
349,1.1042428016662598,0.0015438932459801435,1.1057865619659424,NA,NA,NA
350,1.102864384651184,0.001537046511657536,1.1044015884399414,NA,NA,NA
351,1.1066218614578247,0.0015302348183467984,1.108152151107788,NA,NA,NA
352,1.1013003587722778,0.0015234588645398617,1.1028239727020264,NA,NA,NA
353,1.105324625968933,0.001516717136837542,1.1068412065505981,NA,NA,NA
354,1.1019363403320312,0.0015100076561793685,1.103446364402771,NA,NA,NA
355,1.1006618738174438,0.0015033339150249958,1.1021652221679688,NA,NA,NA
356,1.0991096496582031,0.001496693934313953,1.1006063222885132,NA,NA,NA
357,1.104386329650879,0.0014900871319696307,1.1058763265609741,NA,NA,NA
358,1.1001708507537842,0.001483512227423489,1.1016544103622437,NA,NA,NA
359,1.1048282384872437,0.0014769688714295626,1.1063052415847778,NA,NA,NA
360,1.1056638956069946,0.0014704588102176785,1.1071343421936035,NA,NA,NA
361,1.1008394956588745,0.0014639799483120441,1.1023036241531372,NA,NA,NA
362,1.1046136617660522,0.001457533217035234,1.1060712337493896,NA,NA,NA
363,1.1016645431518555,0.0014511171029880643,1.1031156778335571,NA,NA,NA
364,1.0992034673690796,0.0014447333524003625,1.100648045539856,NA,NA,NA
365,1.1055835485458374,0.0014383794041350484,1.1070219278335571,NA,NA,NA
